id,name,birth
1797369,"Priit Pedajas",1954
522370,"Lucretia Love",1941
7237372,"Petr Cherenkov",1976
1746372,"Anabela",1976
641373,"Tommy O'Haver",1968
2681373,"Artem Erzinkyan",1970
522373,"Mark Love",1974
488373,"Jeremy Larner",1937
607373,"Chris Morrissey",1972
267374,"Álvaro Faria",1954
1661374,"Allen Charlton",1954
539374,"Alfredo Malerba",1909
386375,"Hirohito",1901
369377,"Germano Haiut",1938
2375377,"Gerald Anderson",1989
471379,"Marc Krinsky",1970
233380,"Johnny Doran",1962
471381,"Scott Krinsky",1968
1066382,"Polo Ravales",1982
199383,"Galina Daneliya-Yurkova",1944
437383,"Margo Kane",1951
454385,"Martin Luther King III",1957
8189386,"Yash Dasgupta",1985
148387,"Laura Cepeda",1953
131387,"Godfrey Cambridge",1933
947388,"Linda Yellen",1949
233393,"Olivier Doran",1964
2035394,"Anja Garbarek",1970
148395,"Branka Ceperac",1931
267396,"Marcos Farias",1935
5877396,"Zhi-Xuan Wu",2006
658397,"Norman R. Palmer",1918
165397,"Bernard Clavel",1923
1508397,"Carlos Alberto Torres",1944
369399,"Silja Hauksdóttir",1976
1168399,"David Waszak",1970
301401,"Amy Gaipa",1970
539402,"Pierre Malet",1955
1576404,"Ty Tabor",1961
811405,"Arlen Dean Snyder",1933
267405,"Roberto Farias",1932
80406,"A. Bhimsingh",1924
573406,"Tim McMullan",1963
1593407,"Diego Cataño",1990
845408,"Ferenc Sík",1931
1338409,"Michelle Barthel",1993
845411,"Maria Sílvia",1944
1644415,"Suet-sum Tse",1953
1304415,"Audrey Castañeda",1968
1117417,"Denis Bannikov",1966
1270418,"Menh-Wai Trinh",1971
12419,"Adriaan Adriaanse",1943
658421,"Pénélope Palmer",1965
641421,"Deirdre O'Kane",1970
8478424,"Richard Hambleton",1952
5503424,"Patrik Ulrich",1988
2086425,"Monterey Salka",1989
148425,"Karen Ciral",1945
2460426,"Rob Lavin",1982
2154428,"Yoshinori Horimoto",1970
522429,"Suzanna Love",1950
879432,"Anita Tóth",1972
3752434,"Art Kulik",1984
6166434,"Dustin Sisney",1979
29435,"Ashley Parker Angel",1981
539438,"Nick Maley",1949
1168439,"Kerry Wheatcroft",1960
5639439,"Omar Chammaa",1946
726440,"Klaus Rifbjerg",1931
148441,"Ratiborka Ceramilac",1947
1202441,"Kirsten Delholm",1945
63442,"Ann Beach",1938
352443,"Albert Hackett",1900
471443,"Manmohan Krishna",1922
1474443,"Marcus Nigsch",1972
233443,"Marc Dorcel",1934
1882443,"Jodie Ahlborn",1980
692444,"Joannah Portman",1975
5554445,"Lika Babluani",1999
2035446,"Frank Michels",1970
777447,"Stefan Schwartz",1963
471447,"Ramya Krishnan",1970
539448,"Aurelio Malfa",1942
369448,"Andrew Hauptman",1969
3055450,"Gracie DeVito",1985
301451,"Aleksandr Gai",1914
1185452,"Agostina Lage",1993
284453,"Nikolay Fomin",1948
539455,"Marina Malfatti",1933
2851457,"Xosé Ramón Barreiro Fernández",1936
182457,"Rocky Costanzo",1973
131457,"Duccio Camerini",1961
369457,"Gaby Hauptmann",1957
1984458,"Devon Graye",1987
1780458,"Noriyasu Agematsu",1978
1355459,"Manan Katohora",1976
1848460,"Selman Ada",1953
131460,"Mario Camerini",1895
114460,"Ralph Brown",1957
1049461,"Anastacia",1968
1355465,"Renars Kaupers",1974
6047467,"Shin",1971
114469,"Randy Brown",1965
607469,"Charles Morrow",1942
1015470,"M.G. Radhakrishnan",1940
199470,"Dang Nhat Minh",1938
182471,"Bob Costas",1952
471472,"Suchitra Krishnamoorthi",1975
590474,"Ilias Mylonakos",1941
199474,"Tiffany Dang",1968
454475,"B.B. King",1925
590476,"Cecilia Milone",1969
777476,"Victoria Schwartz",1974
1508478,"Christine Adler",1976
522479,"Deirdre Lovejoy",1962
675479,"Bill Persky",1931
1559480,"Mitsuru Karahashi",1977
794480,"Mark Shivas",1938
539480,"Eglê Malheiros",1928
573481,"Sam McMurray",1952
97481,"John Borske",1940
590482,"Pekka Milonoff",1947
437482,"Ryûnosuke Kaneda",1928
4874483,"Yekaterina Vasilyeva",1961
879484,"Hisashi Tôma",1953
1678484,"Taylor Grant",1970
624485,"Sol Negrin",1929
301485,"Veronika Gajerová",1963
2698486,"Murat Kurnaz",1982
522487,"Ray Lovejoy",1939
624487,"Alessandra Negrini",1970
556487,"Paul Maslansky",1933
845489,"Lars Söderdahl",1964
165493,"William F. Claxton",1914
1525493,"Britta Wandaogo",1965
1253494,"Yuriy Tomoshevskiy",1956
1134495,"Gary Wright",1943
3531496,"Deniz Sözbir",1981
80497,"Luca Biagini",1949
556498,"Igor Maslennikov",1931
1372499,"Yoshitomo Yonetani",1963
233499,"Chad Doreck",1978
182500,"Daniel Costelle",1936
3429501,"Casey Puccini",1986
947507,"Kyun-dong Yeo",1958
947508,"Leslie Yeo",1915
7543510,"Kousik Madhav",1979
1168510,"Diana Wynne Jones",1934
199510,"Marcia Dangerfield",1952
794510,"Himani Shivpuri",1960
1661513,"Neil Andrews",1971
369514,"Cristina Hauser",1956
46514,"Oliver Bigalke",1968
1848515,"Gustav Ernesaks",1908
3480515,"Uzi Even",1940
29515,"Josep Maria Angelat",1921
29516,"Marta Angelat",1953
148516,"Aleksey Serebryakov",1964
488517,"Fabienne Larouche",1958
420517,"István Jelenczki",1956
3497517,"Christopher Rob Bowen",1972
46518,"Vitali Baganov",1952
590520,"Branko Milosevic",1932
675521,"Raphaël Personnaz",1981
97529,"Dave Borthwick",1947
1797530,"Dan Põldroos",1970
794531,"Viktor Shklovskiy",1893
1304531,"Thomas L. Corneliussen",1972
743533,"Joe E. Ross",1914
556536,"Nina Maslova",1946
131537,"David Cameron",1933
46538,"Bryan Bagby",1975
2596541,"Abdus Samad",1937
896541,"John Vidor",1961
80542,"Tadeusz Bialoszczynski",1899
1304543,"Nathan 'Karma' Cox",1971
233544,"Alfred Dorfer",1961
1015546,"Steinar Sagen",1975
1661546,"Eddie Jackson",1961
9209548,"Tibor Javurek",1972
420551,"Henriette Jelinek",1923
284551,"Craig Fong",1970
7696555,"Szu-Yuan Lee",1990
114556,"Robert Latham Brown",1947
12557,"Ljubica Adzovic",1924
267557,"Boris Farkas",1954
1491557,"Michael Schorr",1965
1185558,"Jean-Baptiste Loussier",1963
216559,"Francesca DeLaurentiis",1961
1032559,"Alan Scholefield",1931
165560,"Paul B. Clay",1943
488561,"Catalina Larranaga",1969
1627562,"Trent Dee",1965
4075562,"Ulrike Haage",1957
5911562,"Monib Abhat",1986
5775563,"DaYuan Lin",1989
8682564,"Yehosua Elizalde",1996
318564,"Jonathan Gili",1943
1015565,"Tomomi Sawa",1947
862565,"George Tibbles",1913
5656566,"Marc Schöttner",1986
2545567,"Nematollah Aghasi",1939
2613569,"George Chiper",1979
3089570,"Lino Guanciale",1979
471571,"Mona Kristensen",1950
335571,"Mike Grant",1971
879572,"Gerhard Tötschinger",1946
3038573,"Thomas Peter Logtens",1983
369573,"Niels Hausgaard",1944
2256574,"Clemens Levert",1990
2919579,"Gabriel Léon Scharf",2005
97580,"Cristiano Bortone",1968
811580,"William E. Snyder",1901
63581,"David Beaird",1952
9090581,"Caylee Cowan",1998
2035582,"Ivan Tsang",1983
352583,"Ben Hackworth",1977
471585,"Mikael Kristersson",1947
8359585,"Robert Belfanti Jr.",1948
199587,"Birgit Daniel",1969
1678587,"Sean Berdy",1993
267588,"Martin Farkas",1964
3242589,"Alexander Da Silva",1985
522590,"Ray Lovelock",1950
352592,"Sharon Hacohen",1964
3905593,"Sinan Sertel",1981
216594,"Kevin Duhaney",1984
1185595,"Kiumars Malekmotei",1934
777595,"Jirí Schwarz",1959
930595,"Frank Williams",1931
352597,"Józsa Hacser",1931
794598,"Isaak Shmaruk",1910
3633599,"Jon Olson",1986
3327599,"Kerri K.",1983
2460602,"Masha Solodovnikova",1982
1304603,"Kourosh Davarkhah",1953
692604,"Carmen Posadas",1953
267605,"Zoltán Farkas",1971
1797606,"Dudley Rees",1984
5418607,"Lucas Zaiden",1989
1899608,"Demián Rugna",1979
5333609,"Paul James-Reynolds",1978
539609,"Grigoriy Malikov",1951
3208609,"Piotr Zukowski",1975
913610,"Markus Wasmeier",1963
641610,"Matt O'Leary",1987
2341611,"Jeff Orlowski",1984
947611,"Bernard Yerlès",1961
624612,"Elke Neidhart",1941
8223613,"James Hastings",1996
7322614,"Gozde Kural",1987
2953615,"Stanislav Gross",1969
301615,"James Galanos",1924
437616,"Frank Kanig",1947
777617,"Libgart Schwarz",1941
386617,"Kurt Hirschler",1931
2324619,"Maurice Hinchey",1938
352621,"Audris Chadaravicius",1935
947621,"Andrei Yermash",1957
1287621,"Lena Katina",1984
3582623,"Mikhail Nemysskiy",1945
624623,"David Neidorf",1962
4619623,"Óscar Peñarroya",1974
2885623,"Francesca Brown",1983
692624,"Sascha Posch",1976
131624,"John Cameron",1944
556625,"Bruce Mason",1921
539625,"Edward Malin",1894
2222628,"Wayne Marc Godfrey",1981
114628,"Sam Brown",1964
896628,"Cláudia Vieira",1979
1185628,"Edward S. Marks",1973
335629,"Ron Grant",1944
1678630,"Fraser Brown",1974
386630,"Hans Hirschmüller",1940
3140631,"Brandon Clutton",1982
403631,"Miguel Hurst",1967
2460632,"Juris Laucinsh",1957
1593633,"Kandis Fay",1985
1049634,"Lory Cahn",1925
930637,"Gary Anthony Williams",1966
284639,"Jorge Fons",1939
1321644,"Marty Chan",1965
97644,"Donald Borza II",1964
12646,"Jerzy Afanasjew",1932
335647,"Shauna Grant",1963
794649,"Koshiro Sho",1931
743651,"Mark Alton Rose",1961
3259652,"Paraag Shukla",1982
1457654,"Kenneth Oppel",1967
4058657,"Kayden Kessler",1989
1321660,"Arne Sommer",1970
913662,"Ed Wasser",1964
5469663,"Cody Banta",1989
216664,"Ruzha Delcheva",1915
3650664,"Abbey Dubin",1983
4857666,"Ryan Steele",1990
896667,"Luandino Vieira",1935
2358667,"Lorraine Milne",1946
6931667,"Shinpei Yamazaki",1980
1202669,"Muharram Fuad",1934
216673,"Yvonne Delcour",1932
199679,"Lee Daniel",1962
522680,"Marcus Lovett",1965
1525686,"Darin Angelov",1980
947688,"Tamar Yerushalmi",1945
216688,"Cristina Deleanu",1940
1984689,"Germán Tejeira",1982
471690,"Kristoff",1974
1865696,"Jonathan de la Luz",1953
5826696,"Rosemary Okun",1928
1627699,"Dierks Bentley",1975
913700,"Ron Wasserman",1961
97702,"Tamara Bos",1967
318702,"Michael Gill",1923
3854702,"Davron Alimatov",1950
1950703,"Carrie Leigh",1980
794705,"Craig Shoemaker",1962
1746705,"Neal Thomas",1996
3004706,"Roman Bilyk",1977
675707,"Elfie Pertramer",1924
1814707,"Joe Farmer",1978
46707,"Fuddle Bagley",1931
4245708,"Inanç Konukçu",1985
4415710,"Mahdi Ahmed",1971
1899712,"Giles Daoust",1979
8121713,"Gizem Terzi",1990
1066714,"Dharmesh Tiwari",1951
913715,"Wendy Wasserstein",1950
811718,"Petar Sobajic",1924
471719,"Tibor Kristóf",1942
386724,"István Hirtling",1958
590724,"Yavor Milushev",1948
284724,"Anna Fonsou",1939
675726,"James Pertwee",1966
879726,"Marc van Uchelen",1970
947727,"Vladimir Esinov",1946
8665728,"Daniel Haroutunian",1995
369729,"Vojtech Havel",1962
386729,"Yukio Ninagawa",1935
1729730,"Igor Zektser",1982
2443733,"Heng Wu",1938
1185736,"Masumi Miyazaki",1968
369736,"Jirí Havelka",1980
420736,"Richard Jenik",1967
97737,"Angelo Boscariol",1931
539741,"Igor Malishevsky",1936
2035742,"Andy Kleinman",1981
2120743,"J. Xavier Velasco",1979
46745,"Donatella Baglivo",1946
4194746,"Varis Krumins",1931
5078747,"Zheng Yu",1978
12749,"Arthur Scipio Africano",1967
879749,"Shungiku Uchida",1959
2783750,"Ti-Men Kan",1943
692752,"Mateusz Pospieszalski",1965
29753,"Michel Angely",1962
3463754,"Alexander Altomirianos",1978
250756,"Tatsuya Egawa",1961
1168761,"Dotan Baer",1971
471762,"Alain Krivine",1941
1100765,"Ksenija Urlicic",1939
3344769,"Barbora Mottlová",1986
80772,"Andrzej Bianusz",1932
624772,"Don Nakaya Neilsen",1959
1066773,"Mariano Vanhoof",1974
2681775,"Yomo Toro",1933
5469780,"Anthony Stratton",1989
1270781,"Alfonso Herrera",1983
1066781,"Enes Vejzovic",1977
522784,"Andy Fairweather Low",1948
80784,"Joana Biarnés",1935
845785,"T. Damodaran",1935
2035786,"Michelle Barkowski",1992
930786,"Ian Williams",1968
29787,"Heinz Angermeyer",1909
624789,"Anthony Neilson",1967
3548792,"Léticia Belliccini",1984
726800,"Joe Rígoli",1936
63800,"Noah Bean",1978
1134802,"Manolo Gómez",1955
879804,"Christopher Von Uckermann",1986
284804,"Frank Fontaine",1936
12804,"Edmond Agabra",1926
1576805,"Roland Uruci",1966
1202806,"Roger Gual",1973
7679806,"Javarius Conway",1992
4483807,"Maurizio Montesi",1987
2358813,"William 'Shorty' Young",1935
80815,"Giorgio Biavati",1945
318816,"Philippe Gille",1831
1219817,"Tim Wheeler",1977
2885819,"Samantha Barks",1990
539820,"George Malko",1935
420820,"Dan Jenkins",1928
913820,"Kazushi Watanabe",1976
318821,"Aidan Gillen",1968
3667822,"Nasir P. Ramlee",1953
862823,"Friederike Tiefenbacher",1965
7679824,"Irem Derici",1987
80824,"Aleksandr Bibartsev",1946
46825,"Marcus Bagwell",1970
1032826,"Yun-ah Song",1973
471829,"Jüri Krjukov",1954
250829,"Joseph Eger",1925
80830,"Leon Bibb",1922
896830,"Peter Viertel",1920
998831,"Frédéric Botton",1936
590832,"Akira Mimura",1901
658834,"Zuzanna Paluch",1970
913835,"Mamoru Watanabe",1931
777836,"Ann-Sophie Schweizer",1970
1372836,"Tomasz Mandes",1976
658836,"Hervé Palud",1953
267838,"Alberto Farnese",1926
1049838,"Constantin Gastmann",1990
1797839,"Mizuki Sano",1973
828840,"Wass Stevens",1970
726840,"Georg Riha",1951
29841,"Andrea Angioli",1970
9600842,"Rodrigo Cesar",1981
182842,"Constantin Cotimanis",1955
896844,"Francesco Chiesa",1871
522844,"Stephen Low",1951
4517846,"Olli Haaskivi",1986
335848,"Günter Grass",1927
131849,"Jaime Camino",1936
2392849,"Stephen Marsh",1986
1389849,"Vuokko Hovatta",1972
471849,"Carlos Kroeber",1934
2358850,"Antonio Pisu",1984
658850,"Dennis Palumbo",1951
539852,"George Mallaby",1939
182854,"Lanny Cotler",1941
2732854,"Tamás Dobos",1973
590855,"Kyu-dong Min",1970
862857,"Thomas Tielsch",1953
879857,"Pankaj Udhas",1951
1083857,"Claire Mathon",1975
2188858,"Roger Moreira",1956
1644859,"Tbone Wolk",1951
1695859,"Yumi Endô",1999
471861,"Sebastian Kroehnert",1980
2494862,"Kana Matsumoto",1989
590862,"Min Sun",1956
1984862,"Dana Cerná",1970
4704863,"Alberto Scapin",1979
862867,"Lene Tiemroth",1943
1389868,"Martine Hughes",1979
896869,"Pia Vieth",1955
1508869,"Julia Morley",1941
2970869,"Christoph Wilke",1984
624872,"Dan Neira",1961
811872,"Tadeusz Sobolewski",1947
2545875,"Thomas Huber",1966
318875,"Guy Gilles",1938
29875,"Kurt Angle",1968
556876,"Morgan Mason",1955
403877,"Ramadan Huseini",1974
1508878,"Sang-mi Nam",1984
1474882,"Marek Rebacz",1958
726883,"Hildegun Riise",1958
335883,"Alexander Grasshoff",1928
692883,"Adrienne Posta",1949
182886,"Carlos Cotrim",1913
879887,"Martin Udvarnoky",1961
522888,"Barry Lowe",1947
9855889,"Gustav Lindberg",1998
5061891,"Russell Churcher",1992
3123891,"Samuel W. Reed",1979
1916895,"Mike Gutridge",1971
4704895,"Alessandro Comodin",1982
675898,"Steve Pesce",1960
845900,"Jean Tabary",1930
4415900,"Zack Peladeau",1993
1627901,"Blake Shelton",1976
896901,"Butch Vig",1957
9294901,"John C. Drew",1957
267902,"Matt Farnsworth",1975
522909,"Yan-Kay Crystal Lowe",1981
1117910,"Juliana Didone",1984
2647911,"Beatriz Monteiro",1999
2324912,"Christoph Sanders",1988
539912,"Manuel Cuotemoc Malle",1971
182913,"Vittorio Cottafavi",1914
2324913,"Monica Ali",1967
2494915,"Lukás Milota",1981
250916,"Willy Egger",1929
879918,"Kichijirô Ueda",1904
1185918,"Nick Palumbo",1970
318919,"Dana Gillespie",1949
233919,"Mark Dornford-May",1955
879921,"Shôji Ueda",1938
726923,"Lineke Rijxman",1957
760925,"Conrado Sanchez",1953
403926,"Matthew Robert Kelly",1972
5401929,"Lauren Elyse Buckley",1993
3514930,"Merve Dagli",1985
3055931,"Edson Ferreira",1972
233933,"Peter Dornseif",1907
2851933,"Mirko Roggenbock",1975
2953934,"Donna Larsen",1970
80935,"Cemil Can Biçakçi",1944
4687936,"Gabriel Constantin",1975
3718936,"Brian Maurer",1982
369937,"Robin Hawdon",1939
641938,"Ron O'Neal",1937
335939,"Paolo Grassini",1954
675939,"Lisa Pescia",1954
1678939,"Jirí Janousek",1943
267940,"Neusa Maria Faro",1945
590940,"Yôko Minamida",1933
845941,"Catherine Taber",1979
420942,"Paul Jenkins",1938
522943,"George Lowe",1924
1542943,"John Solis",1979
267943,"Harun Farocki",1944
4143944,"Enyinna Nwigwe",1982
1134945,"John Schwab",1972
590947,"Patrik Minar",1972
1423952,"Lisa Fischer",1958
199952,"Hall Daniels",1921
539956,"Marilú Mallet",1944
794957,"Sammy Shore",1927
318958,"Kristen Gillespie",1962
6761958,"Mauro Borcich",1953
148959,"Pascual Cervera",1931
301959,"Johnny Galecki",1975
2154960,"Amy Schumer",1981
29962,"Álex Angulo",1953
46963,"Rüdiger Bahr",1939
556965,"Steve Mason",1954
2018970,"Laszlo Klima",1962
114970,"Bud Browne",1912
641972,"Brittany O'Neil",1971
284972,"Theodor Fontane",1819
1304975,"Shreya Ghoshal",1984
5129975,"Carlos Slepoy",1949
1389976,"An Jo",1982
2392976,"Józef Weyssenhoff",1860
3089976,"Ravi Valleti",1979
539976,"Jane Mallett",1899
1967977,"Jordan Danelz",1984
726978,"Andy Riley",1970
2596979,"Bruno Ciordia",1979
624979,"Eimuntas Nekroshius",1952
2647980,"Janet Lopez",1985
437981,"Ron Kantor",1946
420982,"Tamara Jenkins",1962
301984,"Elia Galera",1973
3650985,"Marli Schoessler",1985
607986,"Gregory Morton",1911
386987,"Johannes Hitzblech",1964
6183987,"Themo Melikidze",1992
114988,"Derek V. Browne",1927
590991,"Igor Minaiev",1954
2273991,"Mario Feroce",1955
862992,"Tiffany",1971
624993,"Kristina Nel",1953
29994,"Neil Angwin",1937
3208994,"Boris Dragilev",1972
2052996,"Maureen McCabe",1947
845996,"Juliet Tablak",1974
1389997,"Asante Jones",1968
812001,"Dzhali Sodanbek",1948
387002,"Jack Hively",1910
744002,"Marina Rossell",1954
693002,"Aleksandr Potapov",1941
625003,"Mladen Nelevic",1957
183003,"Mia Cottet",1968
13004,"Anu Agrawal",1969
727004,"Chuck Riley",1940
1951006,"Kwame Rakes",1973
1356010,"Wajid A. Nashaad",1953
404010,"Saddam Hussein",1937
2189010,"Kati Wilhelm",1976
336011,"Françoise Graton",1930
234012,"Dorothée",1953
710012,"Rajko Ranfl",1937
2631015,"Elliot Diviney",1982
710020,"Joe Ranft",1960
200022,"Marc Daniels",1912
540022,"Daboo Malik",1963
3906022,"Miklós Németh",1948
1220023,"John V. Knowles",1972
4841025,"Reiko Nakamori",1978
115026,"Katrina Browne",1975
1883026,"Asli Kökçe",1977
948026,"Shirley Yim",1965
710027,"Torsten Ranft",1961
574030,"Pierre McNicoll",1941
8394032,"Leia Hill",1992
778032,"Andreas Schäfer",1959
625033,"Krista Nell",1946
8105033,"Oscar Rabin",1928
149035,"Daniele Cesarano",1962
183038,"Graham Cottle",1940
1203041,"Dae-han Ji",1973
98043,"Mark Bosnich",1972
3515044,"Antonio Acampora",1976
948045,"Terence Yin",1975
591046,"Aleksandr Mindadze",1949
1917047,"Andreas Engelmann",1954
1985047,"Jeff Striker",1987
166049,"Rolf Clemens",1937
370049,"Terri Hawkes",1958
455052,"Martin Luther King",1929
30055,"Vladimir Anikin",1962
1305056,"Lara Grice",1971
47057,"Wiltrud Baier",1967
540057,"Joan Malloch",1972
472059,"Leonard C. Kroll",1933
1186061,"Sarah Ramos",1991
387061,"Gro Elin Hjelle",1972
251062,"Clive Egleton",1927
1237065,"Friedrich Achleitner",1930
557066,"Vladimir Mass",1896
625070,"Herva Nelli",1909
370071,"Stephen Hawking",1942
914073,"Ed Waters",1930
540075,"Jim Mallon",1956
3141075,"Jaroslaw Mazur",1959
319076,"Mickey Gilley",1936
5368076,"Joaquín Orellana",1937
1628077,"Brooklynn Proulx",1999
2716077,"Roman Petrenko",1965
1441078,"Nisma Cherrat",1969
13078,"Phil Agland",1950
1577080,"Claudio Waisgluss",1965
625080,"Alice Nellis",1971
1934081,"Su Wei",1927
149081,"Jeromy Ceseña",1978
6541083,"Olesia Saveleva",1990
1577084,"Magdalena Walach",1976
387085,"Lasse Hjelt",1947
2121085,"Freddy Åsblom",1990
421087,"Lucinda Jenney",1954
506087,"Richard Levinson",1934
336089,"Mia Grau",1982
10910089,"Nedelin Shishkov",1991
81090,"Lukács Bicskey",1961
200090,"Stan Daniels",1934
1050091,"Makoto Kôsaka",1950
1135092,"Don Airey",1948
1492093,"Ana Beatriz Barros",1982
2699093,"Riley Brock",1989
47094,"Charles Bail",1935
132095,"Roy Campanella II",1948
3668095,"Levent Akkök",1978
761096,"Asunción Sancho",1930
1696097,"Ata Johnson",1948
1305097,"Heinz Hafke",1932
472100,"Jerzy Kromolowski",1953
761101,"Fernando Sancho",1959
353102,"Abdel Halim Hafez",1929
370102,"Crawford Hawkins",1933
387103,"Steindór Hjörleifsson",1926
166106,"Kendall Clement",1962
438108,"Oleg Kapanets",1963
2002108,"Christopher Woodrow",1977
285108,"Agnes Fontoura",1928
81112,"Beba Bidart",1923
234113,"Damien Dorsaz",1973
472114,"Zoltan Spirandelli",1957
880115,"Kristijan Ugrina",1972
336115,"Sigi Graue",1937
523116,"Scott Lowell",1965
812116,"Paul van Soest",1947
3685117,"Jelisaveta Orasanin",1988
336118,"Jørn Grauengaard",1921
8241118,"Anu Ram",1983
999118,"Michael Sinterniklaas",1972
778123,"Udo Schöbel",1961
948124,"Gloria Yip",1973
455124,"Patsy King",1929
795127,"Brian Shortall",1976
1135127,"Leyla Altin",1941
659128,"Anna Panagiotopoulou",1947
880128,"Ahmet Ugurlu",1952
421128,"Claudia Jennings",1949
574128,"Anthony McPartlin",1975
6677131,"Philipp Mogilnitskiy",1981
1067131,"Karel Jonckheere",1906
6320132,"Petter Utbult",1986
625139,"Anders Nelsson",1946
1067140,"Andrei Kashker",1958
4739140,"Josefin Asplund",1991
2376141,"Adela Popescu",1986
3651141,"Anomie Belle",1980
795144,"Ken Shorter",1945
1067148,"Man Kim",1953
829149,"Al Stewart",1945
319149,"Penelope Gilliatt",1932
4994151,"Yves Flores",1994
1339153,"Na-ra Jang",1981
438154,"George Kapiniaris",1961
438155,"Inna Kapinos",1964
897156,"Drahomíra Vihanová",1930
438158,"Nikos Kapios",1935
1900160,"Taron Lexton",1984
1101160,"James 'Jay Dee' Yancey",1974
3464165,"Crisula Stafida",1981
761166,"Elisabeth Sand",1953
829166,"Amy Stewart",1972
795167,"Michael Shortt",1959
472167,"Ján Króner",1927
693167,"Majda Potokar",1930
659167,"Viktor Panchenko",1948
3158167,"Cecilie Stenspil",1979
3260168,"Gabriella Kapsaski",1956
1917169,"Paul Gauguin",1848
64169,"Maureen Beattie",1953
2937169,"Akihiro Mayama",1988
557170,"Francesco Massaro",1935
2274171,"Jauretsi Saizarbitoria",1971
1475171,"Emmanuelle Schick",1977
1849172,"Justin Apone",1980
3855174,"Gianluca Zonta",1980
387175,"Ivan Hlas",1954
6235176,"Jake-Bradford Sharp",1992
404177,"Zoltán Huszárik",1931
472177,"Rich Kronfeld",1963
98178,"Jorge Bosso",1941
98179,"Patrick Bosso",1962
506180,"Yuriy Levitin",1912
3107182,"Sarah Akokhia",1984
472182,"William Kronick",1934
4280182,"Martin Pavlus",1995
319184,"Max Gillies",1941
744185,"Franco Rossi",1919
149185,"Fatih Cevikkollu",1972
812186,"Ana Sofrenovic",1972
1679187,"Haktan Pak",1969
608191,"Ricardo Morán",1941
404191,"Michael Hutchence",1960
472192,"Nina Kronjäger",1967
387192,"Vladimír Hlavatý",1905
880192,"Tom Uhlenbruck",1967
744193,"George Rossi",1961
2512193,"Stefan Schaller",1982
489196,"Henrik Larsson",1977
81199,"James Bidgood",1933
4416200,"Anton Ariki",1992
1628200,"Jeremy Pollack",1979
353201,"Yuria Haga",1987
846201,"Fernand Tack",1927
10570207,"Gabriel Theis",1998
98208,"Elisabeta Bostan",1931
1492209,"Francisco Bosch",1982
183211,"Louise Coté",1942
710211,"Ranjeet",1946
6286212,"Juby Kuo",1968
1390215,"Carson Kressley",1969
1747215,"Alex Young",1971
1186215,"Hiroshi Sekiguchi",1943
863217,"Mark Tildesley",1963
81221,"Héctor Bidonde",1937
1645222,"Kevin Cirone",1978
336222,"Chris Graver",1974
285223,"Lillian V. Foote",1923
2920223,"Rico Carty",1939
1356224,"Jean-Luc Ponty",1942
5538225,"Ibai Abad",1985
387225,"Zbynek Hloch",1934
4025229,"Suki Waterhouse",1992
1662229,"Elijah Runcorn",1994
1033231,"Arvind Trivedi",1938
3838233,"Enzo Pineda",1990
1288233,"Murali Perumal",1978
1475236,"Sebastián Sepúlveda",1972
13237,"William Agosto",1934
1288238,"Pál Peterdi",1925
642239,"Maggie O'Neill",1962
829240,"Byron Stewart",1956
319241,"John Gilling",1912
455242,"Rowena King",1970
710243,"Claire Rankin",1971
1118245,"Coz Greenop",1986
1322246,"Josean Bengoetxea",1964
948250,"Omar Ynigo",1975
999251,"Elena Markina",1937
4025251,"Avner Yehudai",1928
13252,"Soviet Agoyan",1924
3277254,"Stella Pejo",1998
1169255,"Branco Mello",1962
3702255,"Roberto Cavazos",1982
3804256,"Isobel Waller-Bridge",1984
897256,"Olga Vikladt",1911
1339257,"Huan-Ru Ke",1980
2274258,"Stefan Bundalo",1988
574259,"Scott McPherson",1959
115259,"S.F. Brownrigg",1937
64259,"David Beaty",1919
1118263,"Wanda Grzeczkowska",1951
2019263,"Nicholas Bruning",1981
2682264,"Lagadapati Sirisha Sridhar",1968
4535266,"Norbert Arns",1968
1628266,"Justin Di Febo",1983
540266,"Siw Malmkvist",1936
1628267,"Thomas Doberitzsch",1972
1781267,"Jiri Cvancara",1979
302270,"Vladislav Galkin",1971
506270,"Liron Levo",1972
438272,"Jo Ann Kaplan",1945
846272,"Tresy Taddei",1987
2733272,"Lee McLaughlin",1955
2614275,"Francisco Moreira",1981
2546275,"Kristof Kannegiesser",1977
2036276,"Say Alonzo",1979
1968277,"Kristina Bell",1973
1526280,"Ken'ichi Tani",1932
829280,"Cianna Pamintuan Stewart",1967
200281,"Yusup Daniyalov",1939
268281,"Marypat Farrell",1972
387282,"Chi Minh Ho",1890
2954284,"Kai-Syuan Tzeng",1984
778285,"Thomas Schühly",1951
676286,"Donald Peterman",1932
3209287,"Neko Hsu",1979
608289,"Italo Moscati",1937
2580291,"Yui Kano",1983
1067295,"Ray Richmond",1957
3617298,"Daniel Berge Halvorsen",1982
659300,"Leif Panduro",1923
10468301,"Roman Hageman",2001
285302,"Bryan Forbes",1926
472303,"Steve Kroschel",1961
727303,"Sakari Rimminen",1945
3362303,"Prafulla Kar",1939
302304,"Andrzej Galla",1952
2580305,"D.J. Sing",1979
727305,"Noelle Rimmington",1943
1169306,"Patrice O'Neal",1969
285308,"Colin Forbes",1923
591308,"Gianfranco Mingozzi",1932
2240308,"Mitsugu Saotome",1926
1747309,"Luis María Ansón",1935
